year,Locationdesc,Sample_Size,Data_value,Data_value_unit,Data_value_type,cbsacode,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
2012.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",165,20.03,%,Crude Prevalence,22220,324620.08499999996,275592.448,441560.0,49027.637,93858.706236,65271.158664,116939.915,22421.930319,31465.641262011766,45394.162584000005,221656.693,10.85314866,118438.3622325742,81.77698541958851,34152.9694479264,85576.75752,42091.979999999996,45655.176837,49461.113333333335,30491.115841,7197.19952280854,169412.168,1461.9694709999999,71487.94652200001,1340.7805360315915
2013.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",184,22.81,%,Crude Prevalence,22220,331819.9999984044,280787.9999873034,450853.0,51032.000011101,95987.0479994519,64757.35599957747,119033.00000159562,26841.930000782613,31351.742420626637,47623.33199969403,226742.9999918326,10.850383305221985,30403.452797489517,70.14992185989172,19130.9836940104,87358.87199974779,43200.153333333335,47204.63999969575,50473.60666666667,30814.245179899997,7918.825883180062,125936.2481646067,1203.6725430000001,75866.65099636072,1414.1091388030795
2014.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",167,17.51,%,Crude Prevalence,22220,337917.9999979413,284470.0000103597,459324.0,53447.9999875816,95461.66999937483,63435.535999453,121406.0000020587,26464.52000079108,31235.53876974171,49278.03799964303,231111.6387910599,11.063563980523895,0.0,71.34760326430779,19471.954834786,88386.92499959693,46872.45666666667,50573.82399938868,52699.92333333333,31387.365925,7845.445894427392,127982.5370759689,1396.793599,77370.36602544955,1480.5570935849762
2015.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",161,17.18,%,Crude Prevalence,22220,346105.00000458467,290364.9999933966,469408.0,55740.000011188095,98101.85800121228,64944.440000742645,123302.9999954153,26404.537999469125,32326.60479795281,50465.34400062631,235695.99999413398,9.548734000000001,2850.5199442339854,66.97850062266909,20107.8112727427,85198.33100120016,47912.503333333334,51782.60900045721,53845.37666666666,31495.6666199,7765.724060265298,130578.3205881427,1581.8526259999999,73900.04462542594,1601.6122760607666
2016.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",152,21.12,%,Crude Prevalence,22220,353685.9999917428,295875.000010364,478853.0,57810.9999813788,102307.24899760919,74123.04599804844,125167.0000082572,23966.340001819586,33182.21415478808,56912.49399856961,240522.00001592352,9.504581000000002,2520.6416119109294,60.02743517262083,19168.030394357702,90478.34599790175,64037.63666666666,69750.39199811986,68840.04000000001,31456.754323,7515.620499274544,132998.5432293333,1797.5045450282657,74301.95577928753,1633.839540626292
2017.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",160,22.57,%,Crude Prevalence,22220,363976.00000169955,303917.0000000935,490916.0,60059.0000016061,110872.05700047001,67575.63883122399,126939.9999983004,23315.78400003354,32082.091333884142,56885.436272661216,246594.0000078961,10.630365000000001,2121.3961898370567,56.66297911206654,19289.8057051175,91531.73700036612,64134.44103313013,67873.6808038938,65662.95760773012,32073.727018,7692.468203739882,136069.4894223779,1891.692559,60022.64708419655,1628.6341054939774
2018.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",150,20.27,%,Crude Prevalence,22220,373431.0000054751,311132.00002322474,502412.0,62298.9999822504,113949.38100161178,71492.25089789872,128980.99999452489,19418.492998560607,32582.268953111125,64822.7665629463,252350.9999981218,11.137946330245821,2038.3298718841304,59.85105499495132,18038.8285972421,98476.09500142533,72984.28261746423,74257.55887189053,71950.35422024326,33283.64825181783,8345.687407038939,139198.760070287,2089.959418,48392.91715211599,1661.634964753754
2019.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",159,24.75,%,Crude Prevalence,22220,383066.0000019788,318210.00000556855,514635.0,64855.9999964102,121085.25400064261,73294.51827567196,131568.9999980212,18747.21599982025,33401.95661384985,66494.84615215597,258234.0000022437,11.057292,1981.144516898065,60.19715634788737,18033.6337264058,97166.29000049637,74763.06689232655,76173.75721834824,73716.8596757261,35450.34666766878,8200.171307482971,142487.1078159376,2261.353365,44160.33657233152,1816.3514022292165
2020.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",157,17.91,%,Crude Prevalence,22220,392849.0000202761,325340.00001818646,526050.0,67509.0000020897,116680.08000595286,69820.80725575381,133200.99997972389,19450.44099723472,34243.29217567085,67730.62364473949,263903.9999999231,11.441324206487042,1975.8616968316933,58.215705839422846,18197.0044496133,97258.75700491757,73899.52519042249,71506.85863318294,69854.32343823538,35453.44331840177,8346.434194231395,145482.0201204479,2280.911152,45022.77113369803,1856.5055416669188
2021.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",177,24.61,%,Crude Prevalence,22220,400650.9999904823,330618.999996014,534904.0,70031.99999446831,126041.22999700578,79679.14501150488,134253.0000095177,19050.642001263535,25708.79459932448,72433.94657799136,268159.0000069,12.297292976715973,1959.5601531393845,59.42964705730398,18824.1544770584,98358.07599772234,82240.9151688644,86562.65386748493,77657.14044984904,35109.30071705091,8420.135081816494,147788.2401729598,2455.367977,44856.10592571023,1884.7378044295845
2022.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",183,23.1,%,Crude Prevalence,22220,412238.000003577,338967.9999984822,548634.0,73270.0000050948,131435.282001112,72705.67600060758,136395.99999642302,18811.351999536542,25966.216229983776,67323.29471114383,274814.99998412817,13.395210283271213,1979.7070945308956,66.58325210563771,19948.4965235154,111381.36200094789,92823.43605352235,87481.50200074214,82499.1231971554,36122.42872483311,8379.817842633132,151307.092837731,2579.070654,50418.042587788936,1929.6261164302005
2015.0,"Florence, SC Metropolitan Statistical Area",107,18.89,%,Crude Prevalence,22500,156921.0000045899,126048.9999974801,206261.0,30872.000007109804,56442.8090017339,34414.83100093255,49339.9999954101,15814.854998833533,23988.74864518262,17840.24300060478,109192.0000015551,19.822327,1611.2535551063488,49.25205196043771,1300.753106376,46442.520001216224,24969.583333333336,32112.434000844474,29531.33,22531.263711800002,2829.307781605694,92523.1304649245,1512.322054,28944.31904124598,1278.7236188771383
2017.0,"Florence, SC Metropolitan Statistical Area",118,24.01,%,Crude Prevalence,22500,157578.9999962124,124530.999993606,206448.0,33048.0000026064,55611.5869986826,31847.930642764408,48869.0000037876,14749.438001120765,22793.987571863378,24018.559956194855,109460.0000081424,16.383624,1453.8666597875635,43.86344057300136,1108.3843159332,47312.04299888262,30134.18461575772,30583.523954497017,29316.74490820872,22055.950943999997,2823.2405440141156,92520.6791667444,1632.9880799999999,24527.055762949225,1079.5013405229947
2018.0,"Florence, SC Metropolitan Statistical Area",87,17.38,%,Crude Prevalence,22500,157483.9999925312,123197.99999163959,205976.0,34286.0000008916,56573.6639973072,31257.791069860104,48492.0000074688,14169.096002202823,22298.418435478437,24869.33252736389,109426.99999858139,14.953734027575265,1360.132281173355,45.61966938752262,1044.7706425292001,48396.185997702334,31590.7619090884,34080.52813032546,30054.622009855622,21928.669856900662,2795.6859379584066,92278.44054305821,1641.3190359999999,19014.131835285967,1076.7075742465106
2011.0,"Fort Collins, CO Metropolitan Statistical Area",108,14.24,%,Crude Prevalence,22660,235125.016,201407.85,298382.0,33717.166,39971.25272,38560.502624,63256.984,6515.469351999999,14991.905207999998,41617.127832,149191.0,4.177348,4647.694704049844,38.491278,8951.46,31741.877160000004,26854.380000000005,23982.751632,30832.806666666667,14347.400088,3413.781319242933,40878.334,785.639806,39073.1229,0.0
2012.0,"Fort Collins, CO Metropolitan Statistical Area",106,17.6,%,Crude Prevalence,22660,235125.016,201407.85,298382.0,33717.166,43733.252976,39501.002688,63256.984,8223.40792,14666.5294623612,40206.377736,149191.0,4.6398401,4647.694704049844,36.0471984248474,8648.9114235902,33387.752272,27848.986666666664,25158.376712,30832.806666666667,14341.7009918,3413.781319242933,40878.334,733.7213380000001,35850.5973,768.3656652249102
2013.0,"Fort Smith, AR-OK Metropolitan Statistical Area",147,29.24,%,Crude Prevalence,22900,172579.99999976586,140701.9999995164,231412.0,31878.000000249504,55209.23399979839,40277.91899979039,58832.000000234104,17863.10700009361,18927.23934121405,20419.28200001629,117539.9999981098,11.52342917602445,16873.264398889398,40.91498091989876,6947.731715198101,58886.060999822104,31984.02666666667,34708.61499982053,34612.11666666667,22063.945232500002,3888.4613421690847,86854.4407499769,792.9939160000001,42261.253999879526,1106.1582193296035
2011.0,"Fort Wayne, IN Metropolitan Statistical Area",107,18.64,%,Crude Prevalence,23060,305127.25800000003,254736.912,414315.0,50390.346,91898.844986,69344.35195,109187.742,17072.935380000003,33091.927572,52278.377689999994,210485.617,24.202214,,46.77893,14578.509,78694.031282,43465.780000000006,37700.756836,41120.54,29247.835424999997,6123.30032207268,86293.086,1987.792117,40111.18371,0.0
2012.0,"Fort Wayne, IN Metropolitan Statistical Area",99,19.35,%,Crude Prevalence,23060,305127.25800000003,254736.912,414315.0,50390.346,100696.16608999998,66538.839266,109187.742,20751.169812000004,33844.70895690716,50707.994342000005,210485.617,23.48400768,,43.934970175446495,14931.3959691055,77191.797782,43483.43,38627.766573999994,43589.33,28574.4759947,6123.30032207268,86293.086,2137.100542,49754.569098,938.4837919670449
2013.0,"Fort Wayne, IN Metropolitan Statistical Area",133,17.56,%,Crude Prevalence,23060,308771.9999837464,256508.99999361375,419453.0,52262.9999901326,101901.35999460376,67999.16399645778,110681.0000162536,26044.771004202208,35336.57862446371,50451.32199718272,214342.00001852703,23.640917383678094,18316.056376971534,40.67416779231681,6851.9013556159,78099.02199584078,44673.98333333334,39163.39699792191,44371.86666666667,28631.959241700002,7084.98345060539,80353.8671210341,2146.357384,51453.914998621374,944.0633073486711
2014.0,"Fort Wayne, IN Metropolitan Statistical Area",177,21.27,%,Crude Prevalence,23060,310913.0000095256,256444.99999813858,421406.0,54468.000011387,99738.6080030582,65313.590001995515,110492.99999047439,24649.567997634305,36291.06070620903,51434.474001570925,215350.4003455334,23.77847696681017,0.0,40.83258191410928,8091.0144593764,78512.2540025366,45002.013333333336,40508.29300126618,43491.04666666666,28771.7128796,6976.34571616836,80524.5167240408,2157.621736,53382.710265047,946.397550189955
2016.0,"Fort Wayne, IN Metropolitan Statistical Area",81,12.05,%,Crude Prevalence,23060,316420.9999942907,258427.999978133,427183.0,57993.0000161577,91067.90499843094,63622.963998821826,110762.0000057093,22975.057001288893,37366.11886326093,51128.889999079576,218219.0000048666,26.712014,4132.528956039867,36.5359737829824,7841.8201385527,77867.01799853506,53794.28666666666,46155.59899914107,49615.329999999994,29362.573938,6730.493566613999,81328.2007083428,2114.189033832193,51607.66177329837,952.9091363070088
2017.0,"Fort Wayne, IN Metropolitan Statistical Area",198,24.74,%,Crude Prevalence,23060,319124.00000692025,259355.9999971838,429820.0,59768.000009736395,96183.89500208298,56353.626663024275,110695.99999307981,21814.162998755317,38045.58199705622,58532.9833119204,219364.0000024424,25.7915,3928.7738735965977,37.231223503053506,8228.0522203356,75625.08400167653,55056.38683661312,46891.167422616345,50460.394784322736,30659.615363999997,6463.794741945219,81682.70158256422,1999.49998,44277.13222385112,1050.2207075377512
2019.0,"Fort Wayne, IN Metropolitan Statistical Area",108,19.42,%,Crude Prevalence,23060,323565.00000692875,259712.0000028132,434617.0,63853.0000041155,102938.43200216675,60564.349663643145,111051.99999307132,19930.613998570643,37409.30634963482,59920.05247987683,221812.0000169667,31.694545,3365.9583762241596,41.55871746062526,8273.7138388137,73615.23700150047,54903.042862823364,47001.947775549284,55053.32740479167,34370.08873734043,6746.1615030121475,82467.8026874015,2398.579899,28126.22041332663,1108.3960586975495
2021.0,"Fort Wayne, IN Metropolitan Statistical Area",110,20.64,%,Crude Prevalence,23060,329856.9999902108,261704.9999721215,441559.0,68152.0000180893,111530.25499662786,73958.77365002625,111702.00000978919,14246.871001322892,30118.38981244711,53022.82088081018,225071.99998688026,35.513888690725274,2827.7806872225283,45.193906075894,8023.551596896,79453.95799780206,70479.14122636407,61497.709716159916,60110.889481684724,35190.45612287504,6490.785594963137,83536.48819222092,2723.888279,29545.74192842317,1127.4553452171651
2022.0,"Fort Wayne, IN Metropolitan Statistical Area",131,22.71,%,Crude Prevalence,23060,332930.000006241,262621.9999984075,444707.0,70308.0000078335,124983.53800229286,65585.29700124684,111776.999993759,16843.26899915779,29894.50022290436,59943.469902498226,226457.99998224791,36.39895681206958,2637.9575252919126,47.97018898465419,7599.8682456515,96218.42400180893,72089.83896628056,64030.67800118362,62033.74096384168,36879.241066976945,6342.848634270973,84096.3300122669,2929.9757260000006,31584.58750540556,1135.9736778887338
2011.0,"Fort Worth-Arlington, TX Metropolitan Division",122,15.39,%,Crude Prevalence,19100,4636885.938999999,4085003.7110000006,6442205.0,551882.228,1270521.1581569999,816408.445466,1805319.061,321554.45763099997,529420.170207,696380.741644,3199893.031,0.0,299795.91094779095,859.359624,898012.084,1093572.530837,660033.6433333333,781053.4780900001,673847.6900000001,427030.60704599996,100123.30639894101,599363.062,26621.887972,1147000.9264620002,31883.214643999996
2012.0,"Fort Worth-Arlington, TX Metropolitan Division",104,13.76,%,Crude Prevalence,19100,4636885.938999999,4085003.7110000006,6442205.0,551882.228,1351282.235711,740328.622471,1805319.061,381971.32738699997,546133.5404567005,656749.219642,3199893.031,419.99338332,299795.91094779095,826.449969872939,872291.5806512889,1119999.688139,657695.35,738685.119238,683534.41,419410.2834966,100123.30639894101,599363.062,27696.832215,1207596.743376,29414.217749911997
2013.0,"Fort Worth-Arlington, TX Metropolitan Division",168,18.81,%,Crude Prevalence,19100,4717091.999898471,4127800.000027686,6521336.0,589291.9998707859,1373637.9539707745,704550.2289849728,1804244.0001015288,403180.83302417427,551581.986685133,680752.9389855118,3303289.000045965,403.25600814344057,328833.4047297087,746.7798947775888,513402.9642618629,1138493.8939758362,664219.09,725067.2189843378,702510.47,419053.9443716,111506.8959257055,460140.6029985311,29966.076579,1220843.352007127,27115.65890481638
2014.0,"Fort Worth-Arlington, TX Metropolitan Division",134,17.42,%,Crude Prevalence,19100,4826577.9999485845,4199920.999888771,6640349.0,626657.0000598137,1397427.5639850318,701343.0029934663,1813771.0000514153,389310.31000959134,562015.7536688091,706955.1399927988,3365697.49785373,409.9003332549241,0.0,759.2009472804399,512666.238932115,1148004.5519879812,668541.5233333333,714856.7329931243,725859.07,426251.5434398,112984.01562249899,466516.91375386657,32402.25582,1236289.863572096,25430.749171262127
2015.0,"Fort Worth-Arlington, TX Metropolitan Division",109,19.17,%,Crude Prevalence,19100,4921793.000188292,4259229.00015267,6749350.0,662564.0000356226,1401975.6350536272,714175.5950270599,1827556.9998117078,390954.85195513343,571373.2548415229,720461.6930273173,3421661.999854932,360.217819,82823.64336386877,708.9838232778354,507087.67304616567,1150054.5330442148,678925.3166666667,728103.2830284983,737261.8766666667,417432.58673160005,111361.49777680698,473312.392878857,31998.996208000004,1249187.9044444787,24372.24497957893
