Year,Locationabbr,Locationdesc,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,LocationID,QuestionID,RESPONSEID,GeoLocation,cbsacode,metropolitandivisioncode,csacode,cbsatitle,metropolitanmicropolitanstatis,depression_twitter19,CENSUS2019POP,depression_twitter10,sample_size_twitter10,CENSUS2010POP
2013,19340.0,"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",Yes,125.0,17.61,13.61,21.61,49.0,%,Crude Prevalence,,,19340.0,ADDEPEV2,RESP046,"(41.3916723, -90.4600695)",19340,19340.0,209.0,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,,,,,
2013,19660.0,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",Yes,177.0,16.06,12.73,19.39,49.0,%,Crude Prevalence,,,19660.0,ADDEPEV2,RESP046,"(29.063452, -81.148572)",19660,19660.0,422.0,"Deltona-Daytona Beach-Ormond Beach, FL",Metropolitan Statistical Area,,,,,
2013,19740.0,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",Yes,1049.0,17.86,16.64,19.08,49.0,%,Crude Prevalence,,,19740.0,ADDEPEV2,RESP046,"(39.4342749, -104.9023591)",19740,19740.0,216.0,"Denver-Aurora-Centennial, CO",Metropolitan Statistical Area,,,,,
2013,19780.0,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",Yes,267.0,19.99,17.11,22.87,49.0,%,Crude Prevalence,,,19780.0,ADDEPEV2,RESP046,"(41.5449189, -93.9434432)",19780,19780.0,218.0,"Des Moines-West Des Moines, IA",Metropolitan Statistical Area,,,,,
2013,47664.0,"Warren-Troy Farmington Hills, MI Metropolitan Division (2012 to present)",Yes,444.0,19.42,17.3,21.54,49.0,%,Crude Prevalence,,,47664.0,ADDEPEV2,RESP046,"(42.58689, -82.957388)",19820,47664.0,220.0,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,,,,,
2013,20260.0,"Duluth, MN-WI Metropolitan Statistical Area",Yes,140.0,17.9,13.53,22.27,49.0,%,Crude Prevalence,,,20260.0,ADDEPEV2,RESP046,"(47.3297387, -92.376471)",20260,20260.0,228.0,"Duluth, MN-WI",Metropolitan Statistical Area,,,,,
2013,20500.0,"Durham-Chapel Hill, NC Metropolitan Statistical Area",Yes,108.0,15.79,11.87,19.71,49.0,%,Crude Prevalence,,,20500.0,ADDEPEV2,RESP046,"(35.9955289, -79.0969869)",20500,20500.0,450.0,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,,,,,
2013,21340.0,"El Paso, TX Metropolitan Statistical Area",Yes,124.0,14.54,11.21,17.87,49.0,%,Crude Prevalence,,,21340.0,ADDEPEV2,RESP046,"(31.768551, -106.234829)",21340,21340.0,238.0,"El Paso, TX",Metropolitan Statistical Area,,,,,
2013,21780.0,"Evansville, IN-KY Metropolitan Statistical Area",Yes,140.0,22.89,18.42,27.36,49.0,%,Crude Prevalence,,,21780.0,ADDEPEV2,RESP046,"(37.9790875, -87.5947741)",21780,21780.0,241.0,"Evansville, IN",Metropolitan Statistical Area,,,,,
2013,22020.0,"Fargo, ND-MN Metropolitan Statistical Area",Yes,235.0,21.55,18.1,25.0,49.0,%,Crude Prevalence,,,22020.0,ADDEPEV2,RESP046,"(46.9156793, -96.9597002)",22020,22020.0,244.0,"Fargo, ND-MN",Metropolitan Statistical Area,,,,,
2013,22220.0,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",Yes,184.0,22.81,18.56,27.06,49.0,%,Crude Prevalence,,,22220.0,ADDEPEV2,RESP046,"(36.1976261, -94.1198896)",22220,22220.0,,"Fayetteville-Springdale-Rogers, AR",Metropolitan Statistical Area,,,,,
2013,22900.0,"Fort Smith, AR-OK Metropolitan Statistical Area",Yes,147.0,29.24,23.85,34.63,49.0,%,Crude Prevalence,,,22900.0,ADDEPEV2,RESP046,"(35.240296027711, -94.461212993518)",22900,22900.0,,"Fort Smith, AR-OK",Metropolitan Statistical Area,,,,,
2013,23060.0,"Fort Wayne, IN Metropolitan Statistical Area",Yes,133.0,17.56,14.13,20.99,49.0,%,Crude Prevalence,,,23060.0,ADDEPEV2,RESP046,"(41.0069813, -85.2164004)",23060,23060.0,258.0,"Fort Wayne, IN",Metropolitan Statistical Area,,,,,
2013,23540.0,"Gainesville, FL Metropolitan Statistical Area",Yes,214.0,17.27,13.31,21.23,49.0,%,Crude Prevalence,,,23540.0,ADDEPEV2,RESP046,"(29.688462, -82.476511)",23540,23540.0,264.0,"Gainesville, FL",Metropolitan Statistical Area,,,,,
2013,24220.0,"Grand Forks, ND-MN Metropolitan Statistical Area",Yes,99.0,18.08,12.67,23.49,49.0,%,Crude Prevalence,,,24220.0,ADDEPEV2,RESP046,"(47.92408, -97.03203)",24220,24220.0,,"Grand Forks, ND-MN",Metropolitan Statistical Area,,,,,
2013,24260.0,"Grand Island, NE Metropolitan Statistical Area",Yes,156.0,19.09,15.5,22.68,49.0,%,Crude Prevalence,,,24260.0,ADDEPEV2,RESP046,"(41.0839187, -98.374209)",24260,24260.0,,"Grand Island, NE",Metropolitan Statistical Area,,,,,
2013,24340.0,"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",Yes,297.0,21.61,18.71,24.51,49.0,%,Crude Prevalence,,,24340.0,ADDEPEV2,RESP046,"(43.0726821, -85.4707757)",24340,24340.0,266.0,"Grand Rapids-Wyoming-Kentwood, MI",Metropolitan Statistical Area,,,,,
2013,24660.0,"Greensboro-High Point, NC Metropolitan Statistical Area",Yes,147.0,21.4,17.38,25.42,49.0,%,Crude Prevalence,,,24660.0,ADDEPEV2,RESP046,"(36.0251968, -79.7926303)",24660,24660.0,268.0,"Greensboro-High Point, NC",Metropolitan Statistical Area,,,,,
2013,24860.0,"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area",Yes,289.0,22.47,19.28,25.66,49.0,%,Crude Prevalence,,,24860.0,ADDEPEV2,RESP046,"(34.7454455, -82.3258533)",24860,24860.0,273.0,"Greenville-Anderson-Greer, SC",Metropolitan Statistical Area,,,,,
2013,25060.0,"Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area",Yes,186.0,24.65,20.69,28.61,49.0,%,Crude Prevalence,,,25060.0,ADDEPEV2,RESP046,"(30.4876746, -89.1978019)",25060,25060.0,,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,,,,,
2013,25180.0,"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",Yes,168.0,24.71,19.79,29.63,49.0,%,Crude Prevalence,,,25180.0,ADDEPEV2,RESP046,"(39.5543709, -77.9846143)",25180,25180.0,548.0,"Hagerstown-Martinsburg, MD-WV",Metropolitan Statistical Area,,,,,
2013,25540.0,"Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area",Yes,566.0,19.03,16.95,21.11,49.0,%,Crude Prevalence,,,25540.0,ADDEPEV2,RESP046,"(41.7185939, -72.573872)",25540,25540.0,405.0,"Hartford-West Hartford-East Hartford, CT",Metropolitan Statistical Area,,,,,
2013,25940.0,"Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area",Yes,108.0,12.52,9.42,15.62,48.0,%,Crude Prevalence,,,25940.0,ADDEPEV2,RESP046,"(32.3867853, -80.8308744)",25940,25940.0,,"Hilton Head Island-Bluffton-Port Royal, SC",Metropolitan Statistical Area,,,,,
2013,26420.0,"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",Yes,191.0,13.7,11.11,16.29,49.0,%,Crude Prevalence,,,26420.0,ADDEPEV2,RESP046,"(29.8009994, -95.342613)",26420,26420.0,288.0,"Houston-Pasadena-The Woodlands, TX",Metropolitan Statistical Area,,,,,
2013,26580.0,"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",Yes,292.0,25.17,22.09,28.25,49.0,%,Crude Prevalence,,,26580.0,ADDEPEV2,RESP046,"(38.4080735, -82.5455054)",26580,26580.0,170.0,"Huntington-Ashland, WV-KY-OH",Metropolitan Statistical Area,,,,,
2013,26820.0,"Idaho Falls, ID Metropolitan Statistical Area",Yes,120.0,28.21,22.68,33.74,49.0,%,Crude Prevalence,,,26820.0,ADDEPEV2,RESP046,"(43.5457646, -111.8675825)",26820,26820.0,292.0,"Idaho Falls, ID",Metropolitan Statistical Area,,,,,
2013,26900.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",Yes,543.0,20.82,18.78,22.86,49.0,%,Crude Prevalence,,,26900.0,ADDEPEV2,RESP046,"(39.699047, -86.2607787)",26900,26900.0,294.0,"Indianapolis-Carmel-Greenwood, IN",Metropolitan Statistical Area,,,,,
2013,27140.0,"Jackson, MS Metropolitan Statistical Area",Yes,147.0,15.39,12.37,18.41,49.0,%,Crude Prevalence,,,27140.0,ADDEPEV2,RESP046,"(32.1895144, -90.187915)",27140,27140.0,298.0,"Jackson, MS",Metropolitan Statistical Area,,,,,
2013,27260.0,"Jacksonville, FL Metropolitan Statistical Area",Yes,555.0,20.07,17.78,22.36,49.0,%,Crude Prevalence,,,27260.0,ADDEPEV2,RESP046,"(30.2370003, -81.7552674)",27260,27260.0,300.0,"Jacksonville, FL",Metropolitan Statistical Area,,,,,
2013,28140.0,"Kansas City, MO-KS Metropolitan Statistical Area",Yes,1367.0,19.41,17.53,21.29,49.0,%,Crude Prevalence,,,28140.0,ADDEPEV2,RESP046,"(38.9086579, -94.5086692)",28140,28140.0,312.0,"Kansas City, MO-KS",Metropolitan Statistical Area,,,,,
2013,28700.0,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",Yes,124.0,24.75,19.16,30.34,48.0,%,Crude Prevalence,,,28700.0,ADDEPEV2,RESP046,"(36.6041558, -82.4401118)",28700,28700.0,304.0,"Kingsport-Bristol, TN-VA",Metropolitan Statistical Area,,,,,
2013,28940.0,"Knoxville, TN Metropolitan Statistical Area",Yes,159.0,21.32,17.36,25.28,49.0,%,Crude Prevalence,,,28940.0,ADDEPEV2,RESP046,"(35.9294445, -84.0154928)",28940,28940.0,315.0,"Knoxville, TN",Metropolitan Statistical Area,,,,,
2013,29620.0,"Lansing-East Lansing, MI Metropolitan Statistical Area",Yes,147.0,20.49,16.73,24.25,49.0,%,Crude Prevalence,,,29620.0,ADDEPEV2,RESP046,"(42.71842735465, -84.609492007668)",29620,29620.0,330.0,"Lansing-East Lansing, MI",Metropolitan Statistical Area,,,,,
2013,30460.0,"Lexington-Fayette, KY Metropolitan Statistical Area",Yes,117.0,17.53,13.98,21.08,49.0,%,Crude Prevalence,,,30460.0,ADDEPEV2,RESP046,"(38.0913584, -84.43528)",30460,30460.0,336.0,"Lexington-Fayette, KY",Metropolitan Statistical Area,,,,,
2013,30700.0,"Lincoln, NE Metropolitan Statistical Area",Yes,352.0,17.38,15.4,19.36,49.0,%,Crude Prevalence,,,30700.0,ADDEPEV2,RESP046,"(40.8175087, -96.8687277)",30700,30700.0,339.0,"Lincoln, NE",Metropolitan Statistical Area,,,,,
2013,30780.0,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Yes,252.0,22.73,19.36,26.1,49.0,%,Crude Prevalence,,,30780.0,ADDEPEV2,RESP046,"(34.7558125, -92.4007259)",30780,30780.0,340.0,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,,,,
2013,30860.0,"Logan, UT-ID Metropolitan Statistical Area",Yes,125.0,20.91,16.66,25.16,49.0,%,Crude Prevalence,,,30860.0,ADDEPEV2,RESP046,"(41.8839656, -111.7870808)",30860,30860.0,,"Logan, UT-ID",Metropolitan Statistical Area,,,,,
2013,31080.0,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",Yes,398.0,12.08,10.49,13.67,49.0,%,Crude Prevalence,,,31080.0,ADDEPEV2,RESP046,"(34.065193, -118.244222)",31080,31084.0,348.0,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,,,,,
2013,31080.0,"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",Yes,398.0,12.08,10.49,13.67,49.0,%,Crude Prevalence,,,31080.0,ADDEPEV2,RESP046,"(34.065193, -118.244222)",31080,11244.0,348.0,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,,,,,
2013,31140.0,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Yes,380.0,18.51,15.86,21.16,49.0,%,Crude Prevalence,,,31140.0,ADDEPEV2,RESP046,"(38.2395909, -85.6874952)",31140,31140.0,350.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,,,
2013,31180.0,"Lubbock, TX Metropolitan Statistical Area",Yes,109.0,20.2,15.03,25.37,49.0,%,Crude Prevalence,,,31180.0,ADDEPEV2,RESP046,"(33.6130861, -101.5481238)",31180,31180.0,352.0,"Lubbock, TX",Metropolitan Statistical Area,,,,,
2013,31740.0,"Manhattan, KS Metropolitan Statistical Area",Yes,157.0,23.73,19.54,27.92,49.0,%,Crude Prevalence,,,31740.0,ADDEPEV2,RESP046,"(39.2684172, -96.5622342)",31740,31740.0,,"Manhattan, KS",Metropolitan Statistical Area,,,,,
2013,32820.0,"Memphis, TN-MS-AR Metropolitan Statistical Area",Yes,199.0,12.88,10.33,15.43,49.0,%,Crude Prevalence,,,32820.0,ADDEPEV2,RESP046,"(35.0244129, -89.8719654)",32820,32820.0,368.0,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,,,
2013,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Yes,312.0,13.14,11.04,15.24,49.0,%,Crude Prevalence,,,33100.0,ADDEPEV2,RESP046,"(26.1018233, -80.4787524)",33100,22744.0,370.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,,,,,
2013,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Yes,312.0,13.14,11.04,15.24,49.0,%,Crude Prevalence,,,33100.0,ADDEPEV2,RESP046,"(26.1018233, -80.4787524)",33100,33124.0,370.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,,,,,
2013,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Yes,312.0,13.14,11.04,15.24,49.0,%,Crude Prevalence,,,33100.0,ADDEPEV2,RESP046,"(26.1018233, -80.4787524)",33100,48424.0,370.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,,,,,
2013,33340.0,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Yes,224.0,20.5,16.89,24.11,49.0,%,Crude Prevalence,,,33340.0,ADDEPEV2,RESP046,"(43.0176465, -87.4815691)",33340,33340.0,376.0,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,,,,,
2013,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Yes,1856.0,18.2,16.75,19.65,49.0,%,Crude Prevalence,,,33460.0,ADDEPEV2,RESP046,"(45.0661679, -93.2006967)",33460,33460.0,378.0,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,,,,,
2013,33500.0,"Minot, ND Micropolitan Statistical Area",Yes,84.0,12.37,9.0,15.74,49.0,%,Crude Prevalence,,,33500.0,ADDEPEV2,RESP046,"(48.3202346, -101.1979994)",33500,33500.0,,"Minot, ND",Metropolitan Statistical Area,,,,,
2013,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",Yes,157.0,19.9,16.18,23.62,49.0,%,Crude Prevalence,,,34820.0,ADDEPEV2,RESP046,"(33.9092627, -78.9766723)",34820,34820.0,396.0,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan Statistical Area,,,,,
2013,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Yes,201.0,16.81,13.89,19.73,49.0,%,Crude Prevalence,,,34980.0,ADDEPEV2,RESP046,"(36.1281307, -86.681001)",34980,34980.0,400.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,,,,,
2013,35380.0,"New Orleans-Metairie, LA Metropolitan Statistical Area",Yes,252.0,18.09,14.68,21.5,49.0,%,Crude Prevalence,,,35380.0,ADDEPEV2,RESP046,"(30.0686307, -89.9390018)",35380,35380.0,406.0,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,,,
2013,35004.0,"Nassau County-Suffolk County, NY Metropolitan Division",Yes,136.0,13.73,11.06,16.4,49.0,%,Crude Prevalence,,,35004.0,ADDEPEV2,RESP046,"(40.9057116, -72.8348288)",35620,35004.0,408.0,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,,,,,
2013,35614.0,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Yes,1333.0,13.96,12.84,15.08,49.0,%,Crude Prevalence,,,35614.0,ADDEPEV2,RESP046,"(40.777958, -73.966303)",35620,35614.0,408.0,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,,,,,
2013,35084.0,"Newark, NJ-PA Metropolitan Division",Yes,575.0,12.62,11.17,14.07,49.0,%,Crude Prevalence,,,35084.0,ADDEPEV2,RESP046,"(40.9761049, -74.7440713)",35620,35084.0,408.0,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,,,,,
2013,35740.0,"Norfolk, NE Micropolitan Statistical Area",Yes,134.0,18.82,15.51,22.13,49.0,%,Crude Prevalence,,,35740.0,ADDEPEV2,RESP046,"(42.0431228, -97.487943)",35740,35740.0,,"Norfolk, NE",Micropolitan Statistical Area,,,,,
2013,35820.0,"North Platte, NE Micropolitan Statistical Area",Yes,149.0,22.27,18.15,26.39,49.0,%,Crude Prevalence,,,35820.0,ADDEPEV2,RESP046,"(41.2306402, -100.7833111)",35820,35820.0,,"North Platte, NE",Micropolitan Statistical Area,,,,,
2013,35840.0,"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",Yes,200.0,20.12,16.94,23.3,49.0,%,Crude Prevalence,,,35840.0,ADDEPEV2,RESP046,"(27.477054, -82.532775)",35840,35840.0,412.0,"North Port-Bradenton-Sarasota, FL",Metropolitan Statistical Area,,,,,
2013,36260.0,"Ogden-Clearfield, UT Metropolitan Statistical Area",Yes,575.0,22.53,20.53,24.53,49.0,%,Crude Prevalence,,,36260.0,ADDEPEV2,RESP046,"(41.1239934, -111.8690195)",36260,36260.0,482.0,"Ogden, UT",Metropolitan Statistical Area,,,,,
2013,36420.0,"Oklahoma City, OK Metropolitan Statistical Area",Yes,585.0,20.26,18.34,22.18,49.0,%,Crude Prevalence,,,36420.0,ADDEPEV2,RESP046,"(35.4295371, -97.5063422)",36420,36420.0,416.0,"Oklahoma City, OK",Metropolitan Statistical Area,,,,,
2013,36540.0,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Yes,617.0,20.11,18.17,22.05,49.0,%,Crude Prevalence,,,36540.0,ADDEPEV2,RESP046,"(41.2904514, -95.9999621)",36540,36540.0,420.0,"Omaha, NE-IA",Metropolitan Statistical Area,,,,,
2013,36740.0,"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area",Yes,406.0,16.6,14.33,18.87,49.0,%,Crude Prevalence,,,36740.0,ADDEPEV2,RESP046,"(28.4343441, -81.3558288)",36740,36740.0,422.0,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,,,,
2013,37460.0,"Panama City, FL Metropolitan Statistical Area",Yes,216.0,20.17,16.52,23.82,49.0,%,Crude Prevalence,,,37460.0,ADDEPEV2,RESP046,"(30.237647, -85.632623)",37460,37460.0,,"Panama City-Panama City Beach, FL",Metropolitan Statistical Area,,,,,
2013,37860.0,"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",Yes,273.0,18.55,16.0,21.1,49.0,%,Crude Prevalence,,,37860.0,ADDEPEV2,RESP046,"(30.659396, -87.156272)",37860,37860.0,,"Pensacola-Ferry Pass-Brent, FL",Metropolitan Statistical Area,,,,,
2013,15804.0,"Camden, NJ Metropolitan Division",Yes,346.0,17.91,15.58,20.24,49.0,%,Crude Prevalence,,,15804.0,ADDEPEV2,RESP046,"(39.8098807, -74.8232086)",37980,15804.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,,,
2013,48864.0,"Wilmington, DE-MD-NJ Metropolitan Division",Yes,612.0,17.33,15.62,19.04,49.0,%,Crude Prevalence,,,48864.0,ADDEPEV2,RESP046,"(39.5724155, -75.6592128)",37980,48864.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,,,
2013,37964.0,"Philadelphia, PA Metropolitan Division",Yes,351.0,19.56,16.87,22.25,49.0,%,Crude Prevalence,,,37964.0,ADDEPEV2,RESP046,"(40.1272286, -75.411253)",37980,37964.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,,,
2013,33874.0,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",Yes,165.0,16.43,13.67,19.19,49.0,%,Crude Prevalence,,,33874.0,ADDEPEV2,RESP046,"(40.169886, -75.313634)",37980,33874.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,,,
2013,38060.0,"Phoenix-Mesa-Scottsdale, AZ Metropolitan Statistical Area",Yes,308.0,17.36,14.67,20.05,49.0,%,Crude Prevalence,,,38060.0,ADDEPEV2,RESP046,"(33.1857602, -112.0678514)",38060,38060.0,429.0,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,,,,,
2013,38300.0,"Pittsburgh, PA Metropolitan Statistical Area",Yes,382.0,16.47,14.51,18.43,49.0,%,Crude Prevalence,,,38300.0,ADDEPEV2,RESP046,"(40.4343404, -79.8280504)",38300,38300.0,430.0,"Pittsburgh, PA",Metropolitan Statistical Area,,,,,
2013,38660.0,"Ponce, PR Metropolitan Statistical Area",Yes,91.0,17.24,12.83,21.65,49.0,%,Crude Prevalence,,,38660.0,ADDEPEV2,RESP046,"(20.464, -67.442)",38660,38660.0,434.0,"Ponce, PR",Metropolitan Statistical Area,,,,,
2013,38860.0,"Portland-South Portland, ME Metropolitan Statistical Area",Yes,602.0,22.79,20.69,24.89,49.0,%,Crude Prevalence,,,38860.0,ADDEPEV2,RESP046,"(43.6514083, -70.418375)",38860,38860.0,438.0,"Portland-South Portland, ME",Metropolitan Statistical Area,,,,,
2013,38900.0,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",Yes,847.0,25.84,23.8,27.88,49.0,%,Crude Prevalence,,,38900.0,ADDEPEV2,RESP046,"(45.6006149, -122.4843312)",38900,38900.0,440.0,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,,,,,
2013,38940.0,"Port St. Lucie, FL Metropolitan Statistical Area",Yes,167.0,15.18,12.14,18.22,49.0,%,Crude Prevalence,,,38940.0,ADDEPEV2,RESP046,"(27.224664, -80.421001)",38940,38940.0,370.0,"Port St. Lucie, FL",Metropolitan Statistical Area,,,,,
2013,39300.0,"Providence-Warwick, RI-MA Metropolitan Statistical Area",Yes,1934.0,22.99,21.3,24.68,49.0,%,Crude Prevalence,,,39300.0,ADDEPEV2,RESP046,"(41.7041016, -71.2859559)",39300,39300.0,148.0,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,,,,,
2013,39340.0,"Provo-Orem, UT Metropolitan Statistical Area",Yes,362.0,20.8,18.45,23.15,49.0,%,Crude Prevalence,,,39340.0,ADDEPEV2,RESP046,"(39.8720611, -112.3590475)",39340,39340.0,482.0,"Provo-Orem-Lehi, UT",Metropolitan Statistical Area,,,,,
2013,39580.0,"Raleigh, NC Metropolitan Statistical Area",Yes,109.0,14.29,11.41,17.17,49.0,%,Crude Prevalence,,,39580.0,ADDEPEV2,RESP046,"(35.7567393, -78.4604386)",39580,39580.0,450.0,"Raleigh-Cary, NC",Metropolitan Statistical Area,,,,,
2013,39660.0,"Rapid City, SD Metropolitan Statistical Area",Yes,157.0,18.17,14.76,21.58,49.0,%,Crude Prevalence,,,39660.0,ADDEPEV2,RESP046,"(44.315478, -102.7683731)",39660,39660.0,452.0,"Rapid City, SD",Metropolitan Statistical Area,,,,,
2013,39900.0,"Reno, NV Metropolitan Statistical Area",Yes,321.0,15.89,13.56,18.22,49.0,%,Crude Prevalence,,,39900.0,ADDEPEV2,RESP046,"(40.5011002, -119.7315178)",39900,39900.0,456.0,"Reno, NV",Metropolitan Statistical Area,,,,,
2013,40060.0,"Richmond, VA Metropolitan Statistical Area",Yes,248.0,19.2,16.38,22.02,49.0,%,Crude Prevalence,,,40060.0,ADDEPEV2,RESP046,"(37.5227248, -77.5210138)",40060,40060.0,,"Richmond, VA",Metropolitan Statistical Area,,,,,
2013,40140.0,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Yes,221.0,13.21,10.98,15.44,49.0,%,Crude Prevalence,,,40140.0,ADDEPEV2,RESP046,"(34.5375294, -116.1309093)",40140,40140.0,348.0,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,,,,,
2013,40380.0,"Rochester, NY Metropolitan Statistical Area",Yes,100.0,20.61,16.14,25.08,49.0,%,Crude Prevalence,,,40380.0,ADDEPEV2,RESP046,"(43.188512, -77.553937)",40380,40380.0,464.0,"Rochester, NY",Metropolitan Statistical Area,,,,,
2013,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",Yes,162.0,17.38,13.81,20.95,49.0,%,Crude Prevalence,,,40900.0,ADDEPEV2,RESP046,"(38.7896728, -121.0057373)",40900,40900.0,472.0,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,,,,,
2013,41180.0,"St. Louis, MO-IL Metropolitan Statistical Area",Yes,444.0,18.87,16.56,21.18,49.0,%,Crude Prevalence,,,41180.0,ADDEPEV2,RESP046,"(38.6694602, -90.395932)",41180,41180.0,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,,,,
2013,41420.0,"Salem, OR Metropolitan Statistical Area",Yes,142.0,26.79,21.44,32.14,49.0,%,Crude Prevalence,,,41420.0,ADDEPEV2,RESP046,"(44.9033791, -122.9017427)",41420,41420.0,440.0,"Salem, OR",Metropolitan Statistical Area,,,,,
2013,41460.0,"Salina, KS Micropolitan Statistical Area",Yes,93.0,17.15,13.39,20.91,49.0,%,Crude Prevalence,,,41460.0,ADDEPEV2,RESP046,"(38.84054, -97.6097)",41460,41460.0,,"Salina, KS",Micropolitan Statistical Area,,,,,
2013,41540.0,"Salisbury, MD-DE Metropolitan Statistical Area",Yes,348.0,16.2,13.85,18.55,49.0,%,Crude Prevalence,,,41540.0,ADDEPEV2,RESP046,"(38.371571, -75.595082)",41540,41540.0,480.0,"Salisbury, MD",Metropolitan Statistical Area,,,,,
