Locationabbr,Locationdesc,year,Sample_Size,Data_value,Data_value_unit,Data_value_type,countyname_combined,fips_combined,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2014.0,1024,16.79,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2000752.00000213,1713033.0001057447,2645209.0,287718.9998963852,400741.7180013748,334292.894999609,644456.9999978702,112576.82800259309,186426.30420405162,383660.1239992267,1328641.422164783,120.95789340335686,0.0,259.2388125806412,121204.9998478621,311473.8340013082,274074.68333333335,254429.29399954248,259827.37,159549.184102,34915.21737337962,148578.9215884032,12958.252471,334017.77445831394,9421.94652738563
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2015.0,1145,19.12,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2049155.999977797,1744457.9999761365,2697476.0,304698.00000166066,407493.06099525274,342502.0289949817,648320.0000222028,107340.92600733832,188733.5413688941,393086.4029954924,1353550.0000377514,107.122511,15158.53729666678,224.66900797123358,117670.99082402191,305473.58099562145,279492.08,260853.74299536363,264971.42,154522.33456410002,35324.55262293919,150912.8830794394,13033.957837,338691.01255933533,9512.37683031193
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2016.0,1201,18.43,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2099414.9999952447,1778532.000049011,2754258.0,320882.9999462336,414419.7479984843,307049.15699925035,654843.0000047554,96936.7209998243,190323.23776280825,433412.77499929315,1381983.9999641795,105.979004,14226.115440037938,214.7486939258093,118215.4559355283,303402.7529989735,284337.93,254446.82799965277,284518.57666666666,155900.765305,35382.405801616085,153977.6494852051,12654.981271833085,332370.7637276299,9712.68544136072
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2017.0,780,17.64,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2152555.0000147363,1816417.9999445663,2814330.0,336137.0000701699,424172.30800327595,322862.42153247306,661774.9999852637,90912.1949925362,189488.02525386482,419990.59737489925,1410932.0000200467,105.54061499999999,13356.958257267168,203.8891423033099,117298.20999874969,296873.2210030211,308243.4866421596,274451.9187395177,299175.85757921066,156679.368601,36961.95029944205,156651.9169419824,13954.770551,253693.2385889236,9367.168997868212
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2018.0,637,15.07,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2191398.0000469876,1841061.0000100785,2853077.0,350337.0000369092,439813.8320100553,314864.1157506431,661678.9999530124,79349.39599195203,188237.24175817674,476027.1839540543,1429514.9999611329,108.58543116135198,12493.518515160049,217.05297249433787,118413.58198648281,319391.87200778787,316360.6645326815,266974.24789528066,281699.339272371,157150.0148861312,44418.356731706626,159468.3532406358,14468.21373,208041.4389958441,9494.344788248765
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2019.0,713,16.15,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2228581.000057822,1864956.999990065,2888227.0,363624.000067757,456613.43701256486,320147.8153337725,659645.9999421781,70436.95499049043,183056.97699071723,484192.1341808717,1444463.000015682,115.51914500000001,11630.725933906026,228.03972585965985,116371.948861791,300774.2660091854,320265.2370073704,271498.4246438524,285153.0009029288,160823.22344159236,39831.99953738743,162000.7948601188,14667.367123000002,191087.12740260872,10410.320500718468
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2020.0,817,17.47,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2272890.0000651404,1892926.0000414099,2932415.0,379964.0000237303,479051.94601205457,309079.6426199778,659524.9999348597,69472.76799378883,178670.68517802778,490084.019726222,1465455.0000015348,118.96148367334717,10662.548489349001,235.0909163039716,115621.4111794521,338865.832008186,340934.3406779669,282339.71086180455,300439.41223050357,163559.18592349847,41189.8680210948,165036.5725263097,15758.366341,192000.8769353019,10569.081091416047
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2021.0,950,18.75,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2312528.000011764,1917332.999947665,2967239.0,395195.0000640988,499685.642002193,347679.85474198026,654710.9999882361,65757.73699726128,138773.80300806716,505934.7127368329,1481858.00003638,122.0523213522485,10192.687355721971,243.3383655299689,111238.5047305898,327412.6150009115,368088.29453234875,317546.7618330242,327714.5823985157,164937.04994499538,41119.51302656088,167326.7745352084,17401.636358,188764.87001143539,10693.254770023139
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",2022.0,998,20.56,%,Crude Prevalence,ADAMS; ARAPAHOE; BROOMFIELD; CLEAR CREEK; DENVER; DOUGLAS; ELBERT; GILPIN; JEFFERSON; PARK,8001; 8005; 8014; 8019; 8031; 8035; 8039; 8047; 8059; 8093,2343685.9999800925,1933414.999979798,2991231.0,410271.0000002943,577019.4759937959,307200.7689975792,647545.0000199076,63751.6669984382,138804.17438020222,472398.84642101964,1492969.9999954759,132.07156239069832,9613.320225308105,252.49533488580803,103453.66530768269,440949.95199588686,378055.65068892477,327316.28199797496,319798.0640440502,178871.1091690022,39951.074210281586,169026.72433266178,17441.824775,201166.73087154227,10770.158077757673
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2011.0,186,15.12,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,419252.592,355869.551,562906.0,63383.041,116533.16486400002,82129.903572,143653.408,16862.0732,37724.73305200001,81650.630062,286830.425,14.342381,,64.860282,24068.500999999997,98835.46617,53967.8,47092.211088,56006.200000000004,34026.11625,13894.496427790102,94384.137,2164.389168,41215.020146,0.0
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2012.0,210,19.36,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,419252.592,355869.551,562906.0,63383.041,119891.21882800001,79854.977516,143653.408,18951.073118,39208.84130690517,81356.059846,286830.425,13.24819315,,64.53100520284762,27182.566778771496,100864.25608199999,53799.33,47065.524956,54286.03,33614.499051,13894.496427790102,94384.137,1786.6290410000001,40328.775337,1879.1425152988088
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2013.0,267,19.99,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,430329.9999881059,364642.99998970336,580255.0,65686.9999984026,123123.63499680876,77414.67399776784,149925.0000118941,22990.182002044963,40960.618951568475,82956.76799775488,295498.0000194057,11.9728216128714,26359.939110637977,59.95497495160611,15025.7546981498,103502.82699725332,53877.08333333332,46567.47399877948,56588.12333333334,34618.8055737,7365.743752762752,83922.4210647451,2369.0281570000006,45009.3859987776,1759.1554627820242
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2014.0,239,19.29,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,437299.0000153812,368694.00001656055,588999.0,68604.99999882061,125596.82800430417,71355.93100276969,151699.9999846188,22693.345997264416,42282.813736524025,83767.52200294152,300039.04808085156,12.145571155506,0.0,60.7972176239852,14554.4372132724,105674.03300343666,53630.49999999999,47540.13800161304,55594.806666666664,35109.593967,7430.46013104829,84861.8090444563,2300.8695580000003,41720.51268686887,1674.6980919627213
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2015.0,228,22.1,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,445846.00001591764,374461.00001692673,599789.0,71384.9999989909,128325.63900446874,72737.0290028912,153942.9999840824,21521.267997297015,44644.701790030274,85418.61700305664,304858.0000245676,10.840248,9017.858486448984,54.28934153527172,14904.264664334001,102238.82100331062,54609.7,48467.83800170735,56610.87666666666,34120.7519606,7795.14822962007,86027.7165469673,2371.2520560000003,41574.65361864456,1725.4341475973238
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2016.0,171,14.78,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,455000.9999949147,380644.00000173633,611549.0,74356.9999931783,135396.0619984132,81006.80199918558,156548.00000508528,23692.894000464577,44918.53041381583,91713.4479989417,310637.9999978871,11.49655,8658.82284542645,50.613757590323075,15753.5928688105,104895.82899862107,56437.793333333335,53270.10799944411,59663.39333333333,34863.07856,7563.350537614352,87677.70349779329,2355.9024813808596,41564.18952660366,1758.4127077827068
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2017.0,264,20.09,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,463677.999983324,386211.0000068892,622899.0,77466.9999764348,137570.99899516228,70665.95626832773,159221.000016676,20512.608002386187,45646.12481699519,97263.4924833461,316458.9999867499,12.160486,7838.039865618437,45.31852879344238,15726.340803733301,97103.17199672222,67205.74226864387,54393.834017666464,62583.90521295997,35248.896930999996,7614.20342526936,89231.6904535286,2735.5829610000005,31533.975300476337,1826.2964662502798
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2018.0,271,16.69,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,472681.00001971924,391639.0000303753,634725.0,81041.99998934391,140399.29400585455,77985.18316431169,162043.9999802807,20040.66099730939,46833.32518601379,101569.33509664699,322029.0000249771,14.67796656207453,8079.929710528255,47.31319413691652,15445.1894000868,102283.87300415097,68818.24955564253,59397.49753477174,63109.23779600418,36385.41625140652,7755.191745723656,91343.46292037619,2862.188926,24898.145509020294,1857.3191678793337
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2019.0,304,17.78,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,481967.0000028601,397527.0000008003,645911.0,84440.00000205981,143136.28400073556,79491.97584906279,163943.9999971399,16904.63699992667,46905.334772081216,103581.73966667526,327662.0000183679,17.34588,8232.639766306474,45.15172813749879,15778.4270867457,94433.81200054853,70019.5486478438,60552.80505685736,64203.25469860683,38837.956042228456,7904.783501161892,92912.1996140314,3279.010874,23140.561828721588,2246.126446229579
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2020.0,230,18.67,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,489948.0000189449,402312.00003228354,655409.0,87635.99998666141,155689.5250060977,72204.15726443304,165460.9999810551,17109.17899763635,47585.2838854335,104582.94236589893,332030.9999875384,18.64659301389496,8059.657665761354,45.26844033324811,15625.9228410085,97830.17600368154,74943.85667328986,62574.837674315546,66170.21672553665,39113.2986866814,8346.293700108226,94661.5075845809,3675.208787,25181.522224881515,2276.1294260074064
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2021.0,254,18.5,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,496491.9999929027,405495.0000008904,662107.0,90996.99999201231,165908.35499761824,82608.70918414106,165615.0000070973,17101.54900076665,35002.03348111364,122565.34495302434,335389.00000703894,19.088591663800518,8204.78941677513,46.89845777277965,15668.375349297701,91629.5009987231,76640.99126061064,64739.413880796594,66558.69210854349,39612.51186488106,8578.964013304663,96009.1284669451,3702.144061,26489.74828819613,2295.4707929764936
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",2022.0,214,19.21,%,Crude Prevalence,DALLAS; GUTHRIE; MADISON; POLK; WARREN,19049; 19077; 19121; 19153; 19181,503993.0000104048,409528.00001321716,670767.0,94464.9999971877,175030.86700368262,84189.69500181338,166773.99998959524,19250.12499858035,34787.89262005233,117623.86901847525,339707.9999858571,21.21444704701437,7754.50233379145,49.00646298559232,14882.517371837299,121668.41100254485,83865.92003005819,69148.98900150506,66971.18357554277,42772.36132261362,8709.51212985768,97792.299924469,4055.411835,27530.185228503775,2321.267292870536
19804,"Detroit-Dearborn-Livonia, MI Metropolitan Division",2011.0,356,18.98,%,Crude Prevalence,WAYNE,26163,1438608.456,1203655.0,1925848.0,234953.456,484811.04967200005,346704.637896,487239.544,142761.186392,227540.867048,248879.262888,999515.112,0.0,94869.35960591132,219.546672,98218.248,391301.500032,263199.2266666666,253195.088256,250360.24,195618.0106,21473.25036898215,13480.936,18981.157888,184159.215,22994.62512
19804,"Detroit-Dearborn-Livonia, MI Metropolitan Division",2012.0,401,19.89,%,Crude Prevalence,WAYNE,26163,1438608.456,1203655.0,1925848.0,234953.456,492004.0919520001,332318.553336,487239.544,168584.88222399997,227172.05029558597,241686.220608,999515.112,398.76608688,94869.35960591132,210.12073035019944,88432.8877837864,401371.759224,256779.7333333333,254633.696712,250360.24,193761.1079584,21473.25036898215,13480.936,18545.91624,259989.48,22554.279789918597
20100,"Dover, DE Metropolitan Statistical Area",2011.0,223,15.07,%,Crude Prevalence,KENT,10001,117990.268,96852.974,157741.0,21137.294,38228.846832,27137.76164,39750.732,6598.621512000001,14191.011324,19232.413684,82183.061,0.0,8763.388888888889,31.5482,5047.712,31975.362628000003,18928.92,17462.559664,19454.72333333333,12943.753237,3185.385043647818,55998.055,974.366157,14624.799074,1003.390501
20100,"Dover, DE Metropolitan Statistical Area",2012.0,228,14.18,%,Crude Prevalence,KENT,10001,117990.268,96852.974,157741.0,21137.294,38582.817636,26311.829764,39750.732,7791.143472000001,14447.79778520983,18878.44288,82183.061,6.131392669999999,8763.388888888889,30.810938263118672,5510.7489222473005,33273.255576,18928.92,17816.530467999997,19980.526666666665,12938.5635581,3185.385043647818,55998.055,1049.4508729999998,15205.916918,1018.180090992513
20260,"Duluth, MN-WI Metropolitan Statistical Area",2011.0,117,18.68,%,Crude Prevalence,CARLTON; ST. LOUIS; DOUGLAS,27017; 27137; 55031,220414.66999999998,176681.05199999997,276368.0,43733.618,61501.007700999995,49226.978969,55953.33,8119.3171919999995,17058.376899,46424.897001000005,139252.411,3.9455980000000004,inf,44.166242000000004,3213.4350000000004,38721.861773,28974.13333333333,26297.376847000003,32475.713333333333,18354.101461000002,3119.7183412459126,110949.489,744.7391489999999,16980.599931999997,83.54503799999999
20260,"Duluth, MN-WI Metropolitan Statistical Area",2012.0,107,21.87,%,Crude Prevalence,CARLTON; ST. LOUIS; DOUGLAS,27017; 27137; 55031,220414.66999999998,176681.05199999997,276368.0,43733.618,61975.396742,48578.671050000004,55953.33,11237.096343000001,18517.99149319576,46629.749712000004,139252.411,4.00280408,inf,42.326372590241824,3105.7197463258,41814.399879,29244.566666666662,25863.596388,31710.496666666666,18838.607121,3119.7183412459126,110949.489,664.3484510000001,22235.506749999997,619.8688844583858
20260,"Duluth, MN-WI Metropolitan Statistical Area",2013.0,140,17.9,%,Crude Prevalence,CARLTON; ST. LOUIS; DOUGLAS,27017; 27137; 55031,223395.999993383,179574.99999839804,279815.0,43820.999994985,62803.314998182235,47293.281998673745,56419.000006616996,11239.014001426502,18849.571542983176,47892.574998764736,138965.999993206,3.30127883510711,10826.314255465193,32.64826685589765,1167.440203412,42366.65299882867,30124.883333333328,26258.254999288114,30319.666666666668,18305.9656435,3697.3165951126857,110975.89976971799,675.034265,22314.792999832065,611.2270447370865
20260,"Duluth, MN-WI Metropolitan Statistical Area",2014.0,203,20.44,%,Crude Prevalence,CARLTON; ST. LOUIS; DOUGLAS,27017; 27137; 55031,223385.0000064519,178349.9999965417,279452.0,45035.0000099102,61977.17700174884,47987.821001465694,56066.9999935481,9882.620998839458,18372.100765432388,45307.05200115171,138724.3202962565,3.302333899127718,0.0,32.5993966835539,1132.0035164942,44470.09900120678,30862.879999999997,28837.915000844114,30571.420000000002,18282.0171882,3461.39257087799,110816.6082906033,844.9739750000001,20986.62347514547,602.124327067006
20260,"Duluth, MN-WI Metropolitan Statistical Area",2015.0,226,23.17,%,Crude Prevalence,CARLTON; ST. LOUIS; DOUGLAS,27017; 27137; 55031,223900.00000590223,177578.0000094074,279887.0,46321.9999964948,60574.728001561045,48094.97600141661,55986.9999940978,10515.485998755576,18927.155368121676,45412.100001231374,138799.000008062,3.40918,2204.524926537527,28.117314592748947,1005.5558477156,43994.97200121234,30911.61,28902.61600085054,30619.993333333332,17947.2085483,3440.989271547789,110999.94777513799,1024.535637,19094.335357815922,591.052437860692
